epoch,cost
128,10.461468696594238
129,10.164542198181152
130,9.882730484008789
131,9.615049362182617
132,9.36050033569336
133,9.118205070495605
134,8.88740348815918
135,8.667388916015625
136,8.457398414611816
137,8.256834983825684
138,8.06514835357666
139,7.881694793701172
140,7.706031322479248
141,7.537714004516602
142,7.376251697540283
143,7.221264839172363
144,7.072409152984619
145,6.929302215576172
146,6.791626930236816
147,6.65908670425415
148,6.531393527984619
149,6.4082841873168945
150,6.289525985717773
151,6.174895286560059
152,6.064161777496338
153,5.957140922546387
154,5.853649139404297
155,5.753499984741211
156,5.656553268432617
157,5.562624931335449
158,5.47160005569458
159,5.383330345153809
160,5.297688007354736
161,5.214554786682129
162,5.133826732635498
163,5.05539608001709
164,4.979153633117676
165,4.905014991760254
166,4.832891464233398
167,4.762698173522949
168,4.694347381591797
169,4.627772331237793
170,4.5629072189331055
171,4.499678134918213
172,4.438018798828125
173,4.377884864807129
174,4.319204807281494
175,4.261919975280762
176,4.205996513366699
177,4.151377201080322
178,4.098011016845703
179,4.0458664894104
180,3.994889974594116
181,3.945047378540039
182,3.8962957859039307
183,3.8486032485961914
184,3.801928758621216
185,3.7562525272369385
186,3.711527109146118
187,3.667743682861328
188,3.624847412109375
189,3.582827568054199
190,3.5416598320007324
191,3.501305103302002
192,3.4617438316345215
193,3.4229609966278076
194,3.3849267959594727
195,3.3476219177246094
196,3.311023235321045
197,3.275113344192505
198,3.2398757934570312
199,3.2052841186523438
200,3.1713290214538574
201,3.1379892826080322
202,3.1052451133728027
203,3.073090076446533
204,3.041505813598633
205,3.010469675064087
206,2.9799766540527344
207,2.9500083923339844
208,2.9205501079559326
209,2.8915915489196777
210,2.863126277923584
211,2.8351316452026367
212,2.8076012134552
213,2.7805256843566895
214,2.7538881301879883
215,2.7276790142059326
216,2.701897621154785
217,2.676529884338379
218,2.6515536308288574
219,2.626983165740967
220,2.602785587310791
221,2.5789642333984375
222,2.555511951446533
223,2.532418727874756
224,2.5096750259399414
225,2.487269878387451
226,2.465205430984497
227,2.4434680938720703
228,2.422055721282959
229,2.400949478149414
230,2.380157470703125
231,2.3596596717834473
232,2.3394575119018555
233,2.319554328918457
234,2.2999215126037598
235,2.280573844909668
236,2.261493682861328
237,2.2426815032958984
238,2.224132776260376
239,2.2058322429656982
240,2.18778657913208
241,2.1699881553649902
242,2.1524271965026855
243,2.135108470916748
244,2.118020534515381
245,2.1011555194854736
246,2.0845117568969727
247,2.0680885314941406
248,2.0518832206726074
249,2.0358877182006836
250,2.0200953483581543
251,2.0045132637023926
252,1.9891207218170166
253,1.9739265441894531
254,1.9589296579360962
255,1.9441196918487549
256,1.9294933080673218
257,1.9150466918945312
258,1.9007834196090698
259,1.8866901397705078
260,1.872772216796875
261,1.8590247631072998
262,1.845446228981018
263,1.8320238590240479
264,1.8187673091888428
265,1.805670976638794
266,1.7927274703979492
267,1.779937505722046
268,1.76730477809906
269,1.7548092603683472
270,1.7424657344818115
271,1.7302563190460205
272,1.7182016372680664
273,1.7062792778015137
274,1.6944899559020996
275,1.6828325986862183
276,1.6713155508041382
277,1.6599252223968506
278,1.6486613750457764
279,1.637520670890808
280,1.6265065670013428
281,1.615606665611267
282,1.6048396825790405
283,1.5941836833953857
284,1.5836467742919922
285,1.5732265710830688
286,1.562910556793213
287,1.5527058839797974
288,1.5426173210144043
289,1.532631278038025
290,1.5227534770965576
291,1.5129785537719727
292,1.5033082962036133
293,1.4937365055084229
294,1.4842650890350342
295,1.4748908281326294
296,1.465621829032898
297,1.4564411640167236
298,1.4473564624786377
299,1.4383676052093506
300,1.4294674396514893
301,1.4206528663635254
302,1.4119257926940918
303,1.4032962322235107
304,1.394749641418457
305,1.3862853050231934
306,1.3779056072235107
307,1.3696095943450928
308,1.3613903522491455
309,1.3532533645629883
310,1.3451980352401733
311,1.3372323513031006
312,1.3293328285217285
313,1.3215093612670898
314,1.3137562274932861
315,1.3060836791992188
316,1.2984840869903564
317,1.2909493446350098
318,1.2834991216659546
319,1.2761123180389404
320,1.268786907196045
321,1.261540174484253
322,1.2543573379516602
323,1.2472376823425293
324,1.240190029144287
325,1.2332093715667725
326,1.226288080215454
327,1.219430923461914
328,1.212632417678833
329,1.2059004306793213
330,1.1992268562316895
331,1.1926122903823853
332,1.1860604286193848
333,1.1795663833618164
334,1.1731282472610474
335,1.1667487621307373
336,1.1604278087615967
337,1.1541560888290405
338,1.1479498147964478
339,1.1417865753173828
340,1.1356868743896484
341,1.1296350955963135
342,1.123633861541748
343,1.1176830530166626
344,1.1117894649505615
345,1.1059439182281494
346,1.1001479625701904
347,1.0943970680236816
348,1.0887022018432617
349,1.083047866821289
350,1.0774481296539307
351,1.0718917846679688
352,1.0663807392120361
353,1.0609220266342163
354,1.0554989576339722
355,1.0501312017440796
356,1.0448037385940552
357,1.039515495300293
358,1.0342741012573242
359,1.0290740728378296
360,1.0239157676696777
361,1.0188003778457642
362,1.013730764389038
363,1.008695125579834
364,1.0037031173706055
365,0.9987525343894958
366,0.9938406944274902
367,0.9889644384384155
368,0.9841330051422119
369,0.9793345332145691
370,0.9745773077011108
371,0.9698585867881775
372,0.9651671648025513
373,0.9605193138122559
374,0.9559112787246704
375,0.9513298273086548
376,0.9467946290969849
377,0.9422858357429504
378,0.9378173351287842
379,0.9333842992782593
380,0.9289799332618713
381,0.9246132373809814
382,0.9202702045440674
383,0.9159667491912842
384,0.9116939306259155
385,0.9074576497077942
386,0.9032459259033203
387,0.8990734219551086
388,0.8949280977249146
389,0.8908087015151978
390,0.8867300152778625
391,0.8826766014099121
392,0.8786558508872986
393,0.8746583461761475
394,0.8706928491592407
395,0.8667606711387634
396,0.8628534078598022
397,0.8589758276939392
398,0.85512375831604
399,0.851299524307251
400,0.8475072383880615
401,0.8437331914901733
402,0.8399953842163086
403,0.8362814784049988
404,0.8325963616371155
405,0.8289305567741394
406,0.8252966403961182
407,0.8216843605041504
408,0.8181019425392151
409,0.8145391941070557
410,0.8110020160675049
411,0.807496190071106
412,0.8040116429328918
413,0.8005485534667969
414,0.7971138954162598
415,0.7936968803405762
416,0.7903072834014893
417,0.7869386672973633
418,0.7835947275161743
419,0.7802724838256836
420,0.7769753932952881
421,0.7737005352973938
422,0.7704429626464844
423,0.7672041058540344
424,0.7639975547790527
425,0.7608135938644409
426,0.7576467990875244
427,0.7545005083084106
428,0.7513760328292847
429,0.7482707500457764
430,0.7451868653297424
431,0.7421205639839172
432,0.7390784025192261
433,0.7360543608665466
434,0.7330498099327087
435,0.7300670146942139
436,0.7270998954772949
437,0.724156379699707
438,0.7212284803390503
439,0.7183215022087097
440,0.7154346704483032
441,0.7125653028488159
442,0.7097123861312866
443,0.706875205039978
444,0.7040680050849915
445,0.7012696266174316
446,0.6984882950782776
447,0.6957258582115173
448,0.6929838061332703
449,0.6902534365653992
450,0.6875454187393188
451,0.6848548054695129
452,0.6821789145469666
453,0.6795186400413513
454,0.6768783330917358
455,0.6742557287216187
456,0.6716400384902954
457,0.6690438985824585
458,0.6664711236953735
459,0.6639119982719421
460,0.661362886428833
461,0.6588338613510132
462,0.6563233137130737
463,0.6538230180740356
464,0.6513347625732422
465,0.6488678455352783
466,0.6464151740074158
467,0.6439783573150635
468,0.6415505409240723
469,0.6391404867172241
470,0.6367489099502563
471,0.6343604326248169
472,0.6319974064826965
473,0.6296442747116089
474,0.6273070573806763
475,0.6249861717224121
476,0.622668445110321
477,0.6203707456588745
478,0.6180888414382935
479,0.6158189177513123
480,0.6135607957839966
481,0.6113210916519165
482,0.609085738658905
483,0.6068660616874695
484,0.6046618223190308
485,0.6024751663208008
486,0.600288987159729
487,0.5981250405311584
488,0.5959746837615967
489,0.5938290357589722
490,0.591697096824646
491,0.5895820260047913
492,0.5874789953231812
493,0.5853846669197083
494,0.5832986235618591
495,0.581230103969574
496,0.5791712403297424
497,0.5771238803863525
498,0.5750880837440491
499,0.5730670690536499
500,0.5710554718971252
